Date,Adj Close,Close,High,Low,Open,Volume,DataCollectedAt,SMA20,SMA50,SMA100,SMA150,SMA200,RSI14,MACD,MACD_Signal,MACD_Hist,ADX14,ATR14
2004-11-18,44.380001068115234,44.380001068115234,44.4900016784668,44.06999969482422,44.43000030517578,5992000,2026-08-27,,,,,,,0.0,0.0,0.0,,
2004-11-19,44.779998779296875,44.779998779296875,44.91999816894531,44.470001220703125,44.4900016784668,11655300,2026-08-27,,,,,,,0.03190864932502535,0.00638172986500507,0.02552691946002028,,
2004-11-22,44.95000076293945,44.95000076293945,44.970001220703125,44.7400016784668,44.75,11996000,2026-08-27,,,,,,,0.07010608382381633,0.019126600656767325,0.050979483167049006,,
2004-11-23,44.75,44.75,44.91999816894531,44.720001220703125,44.880001068115234,3169200,2026-08-27,,,,,,,0.08327944219865202,0.031957168965144264,0.051322273233507756,,
2004-11-24,45.04999923706055,45.04999923706055,45.04999923706055,44.790000915527344,44.93000030517578,6105100,2026-08-27,,,,,,,0.11658295907039218,0.04888232698619385,0.06770063208419833,,
2004-11-26,45.290000915527344,45.290000915527344,45.599998474121094,45.060001373291016,45.25,3097700,2026-08-27,,,,,,,0.16049231035391642,0.07120432365973836,0.08928798669417806,,
2004-11-29,45.400001525878906,45.400001525878906,45.5,45.08000183105469,45.099998474121094,3759000,2026-08-27,,,,,,,0.20184022901887033,0.09733150473156477,0.10450872428730557,,
2004-11-30,45.119998931884766,45.119998931884766,45.40999984741211,44.81999969482422,45.369998931884766,3857200,2026-08-27,,,,,,,0.20959875917542092,0.119784955620336,0.08981380355508492,,
2004-12-01,45.380001068115234,45.380001068115234,45.59000015258789,45.2599983215332,45.279998779296875,2037500,2026-08-27,,,,,,,0.23402970097258446,0.14263390469078568,0.09139579628179878,,
2004-12-02,44.95000076293945,44.95000076293945,45.56999969482422,44.68000030517578,45.54999923706055,6457800,2026-08-27,,,,,,,0.21620172845237562,0.15734746944310368,0.058854259009271936,,
2004-12-03,45.599998474121094,45.599998474121094,46.0,44.79999923706055,45.040000915527344,4218300,2026-08-27,,,,,,,0.25162177562109633,0.17620233067870222,0.07541944494239411,,
2004-12-06,45.16999816894531,45.16999816894531,45.470001220703125,45.11000061035156,45.38999938964844,3102400,2026-08-27,,,,,,,0.2422030215583817,0.18940246885463813,0.052800552703743564,,
2004-12-07,45.11000061035156,45.11000061035156,45.31999969482422,45.06999969482422,45.29999923706055,3797300,2026-08-27,,,,,,,0.22727737741563203,0.1969774505668369,0.030299926848795122,,
