Date,Adj Close,Close,High,Low,Open,Volume,DataCollectedAt,SMA20,SMA50,SMA100,SMA150,SMA200,RSI14,MACD,MACD_Signal,MACD_Hist,ADX14,ATR14
1998-12-22,5.696741580963135,10.414063453674316,10.414063453674316,10.375,10.390625,3800,2026-09-03,,,,,,,0.0,0.0,0.0,,
1998-12-23,5.75657320022583,10.523438453674316,10.570313453674316,10.484375,10.484375,1400,2026-09-03,,,,,,,0.008725071225072156,0.0017450142450144313,0.006980056980057725,,
1998-12-24,5.889051914215088,10.765625,10.765625,10.601563453674316,10.648438453674316,3000,2026-09-03,,,,,,,0.03478124672112237,0.00835226074023602,0.026428985980886353,,
1998-12-28,5.837772846221924,10.671875,10.75,10.65625,10.75,5000,2026-09-03,,,,,,,0.047320629269638204,0.016145934446116457,0.031174694823521747,,
1998-12-29,5.944611549377441,10.867188453674316,10.867188453674316,10.867188453674316,10.867188453674316,200,2026-09-03,,,,,,,0.07218622581278389,0.027353992719449945,0.044832233093333944,,
1998-12-30,5.927518844604492,10.835938453674316,10.859375,10.835938453674316,10.859375,1600,2026-09-03,,,,,,,0.08835230600114308,0.039553655375788574,0.0487986506253545,,
1998-12-31,5.995894432067871,10.960938453674316,11.0,10.929688453674316,10.929688453674316,6600,2026-09-03,,,,,,,0.10998268442790682,0.053639461186212226,0.05634322324169459,,
1999-01-04,5.923244953155518,10.828125,11.125,10.828125,10.96875,26000,2026-09-03,,,,,,,0.1150813927662746,0.0659278475022247,0.0491535452640499,,
1999-01-05,6.068546772003174,11.09375,11.148438453674316,10.929688453674316,10.929688453674316,8800,2026-09-03,,,,,,,0.13895409710241857,0.08053309742226349,0.058420999680155086,,
1999-01-06,6.175387382507324,11.289063453674316,11.289063453674316,11.109375,11.164063453674316,25800,2026-09-03,,,,,,,0.17165482076883087,0.09875744209157697,0.0728973786772539,,
1999-01-07,6.12837553024292,11.203125,11.695313453674316,11.164063453674316,11.234375,172400,2026-09-03,,,,,,,0.18846337638793997,0.11669862895084956,0.07176474743709041,,
1999-01-08,6.337785243988037,11.585938453674316,11.585938453674316,11.304688453674316,11.304688453674316,50400,2026-09-03,,,,,,,0.23002256725000336,0.13936341661068033,0.09065915063932303,,
1999-01-11,6.350605010986328,11.609375,11.609375,11.5,11.59375,28400,2026-09-03,,,,,,,0.2618314291166328,0.16385701911187084,0.09797441000476198,,
