Date,Adj Close,Close,High,Low,Open,Volume,DataCollectedAt
2020-06-01,83.57562255859375,100.01000213623047,100.0199966430664,100.01000213623047,100.0199966430664,1600,2026-09-23
2020-06-02,83.57811737060547,100.01300048828125,100.0199966430664,100.01300048828125,100.0199966430664,4000,2026-09-23
2020-06-03,83.5798110961914,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100,2026-09-23
2020-06-04,83.5798110961914,100.01499938964844,100.02100372314453,100.0,100.0,2400,2026-09-23
2020-06-05,83.57562255859375,100.01000213623047,100.0199966430664,100.01000213623047,100.0199966430664,400,2026-09-23
2020-06-08,83.57562255859375,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100,2026-09-23
2020-06-09,83.57562255859375,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100,2026-09-23
2020-06-10,83.5798110961914,100.01499938964844,100.0199966430664,100.01499938964844,100.0199966430664,12300,2026-09-23
2020-06-11,83.5798110961914,100.01499938964844,100.02999877929688,100.01499938964844,100.0199966430664,7587100,2026-09-23
2020-06-12,83.5798110961914,100.01499938964844,100.0199966430664,100.01000213623047,100.01000213623047,4900,2026-09-23
2020-06-15,83.5798110961914,100.01499938964844,100.0199966430664,100.01499938964844,100.0199966430664,8500,2026-09-23
2020-06-16,83.5798110961914,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100,2026-09-23
2020-06-17,83.583984375,100.0199966430664,100.02999877929688,100.01499938964844,100.02999877929688,4600,2026-09-23
2020-06-18,83.58733367919922,100.02400207519531,100.02999877929688,100.0199966430664,100.02999877929688,19600,2026-09-23
2020-06-19,83.58816528320312,100.0250015258789,100.02899932861328,100.0199966430664,100.0250015258789,5600,2026-09-23
2020-06-22,83.583984375,100.0199966430664,100.02999877929688,100.01000213623047,100.02999877929688,22500,2026-09-23
2020-06-23,83.583984375,100.0199966430664,100.02999877929688,100.0199966430664,100.02999877929688,1500,2026-09-23
2020-06-24,83.583984375,100.0199966430664,100.02999877929688,100.01000213623047,100.01000213623047,17100,2026-09-23
2020-06-25,83.583984375,100.0199966430664,100.0199966430664,100.01000213623047,100.0199966430664,10700,2026-09-23
2020-06-26,83.5798110961914,100.01499938964844,100.02999877929688,100.01000213623047,100.02999877929688,51200,2026-09-23
2020-06-29,83.58816528320312,100.0250015258789,100.0250015258789,100.0199966430664,100.0250015258789,3700,2026-09-23
2020-06-30,83.58816528320312,100.0250015258789,100.0250015258789,100.0250015258789,100.0250015258789,700,2026-09-23
2020-07-01,83.58483123779297,100.01499938964844,100.0199966430664,100.01499938964844,100.0199966430664,15100,2026-09-23
2020-07-02,83.58983612060547,100.02100372314453,100.02999877929688,100.0199966430664,100.0199966430664,5300,2026-09-23
