Date,Adj Close,Close,High,Low,Open,Volume,DataCollectedAt,SMA20,SMA50,SMA100,SMA150,SMA200,RSI14,MACD,MACD_Signal,MACD_Hist,ADX14,ATR14
2020-06-01,83.83123779296875,100.01000213623047,100.0199966430664,100.01000213623047,100.0199966430664,1600,2026-08-28,,,,,,,0.0,0.0,0.0,,
2020-06-02,83.83373260498047,100.01300048828125,100.0199966430664,100.01300048828125,100.0199966430664,4000,2026-08-28,,,,,,,0.0002391847789908752,4.783695579817504e-05,0.00019134782319270017,,
2020-06-03,83.83540344238281,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100,2026-08-28,,,,,,,0.0005833110279525044,0.00015493177022904095,0.0004283792577234635,,
2020-06-04,83.83540344238281,100.01499938964844,100.02100372314453,100.0,100.0,2400,2026-08-28,,,,,,,0.0008462781913465278,0.00029320105445253833,0.0005530771368939895,,
2020-06-05,83.83123779296875,100.01000213623047,100.0199966430664,100.01000213623047,100.0199966430664,400,2026-08-28,,,,,,,0.0006440211014933084,0.0003633650638606924,0.000280656037632616,,
2020-06-08,83.83123779296875,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100,2026-08-28,,,,,,,0.0004782182977436378,0.00038633571063728146,9.188258710635631e-05,,
2020-06-09,83.83123779296875,100.01000213623047,100.01000213623047,100.01000213623047,100.01000213623047,100,2026-08-28,,,,,,,0.00034286603499822377,0.0003776417755094699,-3.4775740511246145e-05,,
2020-06-10,83.83540344238281,100.01499938964844,100.0199966430664,100.01499938964844,100.0199966430664,12300,2026-08-28,,,,,,,0.0006315548079669497,0.0004284243820009659,0.00020313042596598383,,
2020-06-11,83.83540344238281,100.01499938964844,100.02999877929688,100.01499938964844,100.0199966430664,7587100,2026-08-28,,,,,,,0.0008505382647712167,0.0005128471585550161,0.00033769110621620065,,
2020-06-12,83.83540344238281,100.01499938964844,100.0199966430664,100.01000213623047,100.01000213623047,4900,2026-08-28,,,,,,,0.0010124137563991553,0.000612760478123844,0.00039965327827531135,,
2020-06-15,83.83540344238281,100.01499938964844,100.0199966430664,100.01499938964844,100.0199966430664,8500,2026-08-28,,,,,,,0.0011277018053164056,0.0007157487435623563,0.0004119530617540493,,
2020-06-16,83.83540344238281,100.01499938964844,100.01499938964844,100.01499938964844,100.01499938964844,100,2026-08-28,,,,,,,0.0012051758971267645,0.000813634174275238,0.0003915417228515265,,
2020-06-17,83.83961486816406,100.0199966430664,100.02999877929688,100.01499938964844,100.02999877929688,4600,2026-08-28,,,,,,,0.0016507820719482424,0.000981063753809839,0.0006697183181384033,,
2020-06-18,83.84295654296875,100.02400207519531,100.02999877929688,100.0199966430664,100.02999877929688,19600,2026-08-28,,,,,,,0.002300613038912047,0.0012449736108302808,0.0010556394280817664,,0.008974946891567836
2020-06-19,83.84379577636719,100.0250015258789,100.02899932861328,100.0199966430664,100.0250015258789,5600,2026-08-28,,,,,,92.37213210234661,0.0028632503121315267,0.00156862895109053,0.0012946213610409967,,0.008976928224089777
2020-06-22,83.83961486816406,100.0199966430664,100.02999877929688,100.01000213623047,100.02999877929688,22500,2026-08-28,,,,,,78.77397697193432,0.002872183446413601,0.0018293398501551443,0.0010428435962584566,,0.009764050712826669
2020-06-23,83.83961486816406,100.0199966430664,100.02999877929688,100.0199966430664,100.02999877929688,1500,2026-08-28,,,,,,78.7739769719343,0.002846450905508391,0.002032762061225794,0.0008136888442825969,,0.009781056821229674
2020-06-24,83.83961486816406,100.0199966430664,100.02999877929688,100.01000213623047,100.01000213623047,17100,2026-08-28,,,,,,78.7739769719343,0.0027938518959018666,0.0021849800281610087,0.0006088718677408579,,0.010510741553028002
2020-06-25,83.83961486816406,100.0199966430664,100.0199966430664,100.01000213623047,100.0199966430664,10700,2026-08-28,,,,,,78.7739769719343,0.0027208030775796033,0.0022921446380447276,0.0004286584395348757,,0.010473867644664396
2020-06-26,83.83540344238281,100.01499938964844,100.02999877929688,100.01000213623047,100.02999877929688,51200,2026-08-28,100.01609954833984,,,,,65.77082828271978,0.0022339234962487353,0.002280500409685529,-4.657691343679365e-05,,0.011154065889074529
